business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,Predicted_date
U001,0200769623,WAL-MAR corporation,,2020.0,1930585472.0,2020-03-03,2020-03-01,2020-03-03,2020-03-18,USD,RV,1.0,48084.63,2020-03-03,NAH4,1930585472.0,1,2020-03-16
U001,0200769623,WAL-MAR corp,,2020.0,1930705138.0,2020-03-26,2020-03-26,2020-03-26,2020-04-10,USD,RV,1.0,37661.99,2020-03-26,NAH4,1930705138.0,1,2020-04-08
U001,0200726979,BJ'S  corporation,,2020.0,1930875825.0,2020-05-06,2020-05-07,2020-05-06,2020-05-21,USD,RV,1.0,645.2,2020-05-06,NAA8,1930875825.0,1,2020-05-22
CA02,0140104440,SO systems,,2020.0,2960628706.0,2020-04-13,2020-04-14,2020-04-13,2020-04-25,CAD,RV,1.0,115298.77,2020-04-15,CA10,2960628706.0,1,2020-04-29
U001,0200790107,ROU us,,2020.0,1930661080.0,2020-03-17,2020-03-17,2020-03-17,2020-04-01,USD,RV,1.0,73243.44,2020-03-17,NAC6,1930661080.0,1,2020-04-02
U001,0200712105,WALG systems,,2020.0,1930782123.0,2020-04-13,2020-04-13,2020-04-13,2020-04-28,USD,RV,1.0,53738.56,2020-04-13,NAA8,1930782123.0,1,2020-04-29
U001,0200792734,MDV/ associates,,2020.0,1930732266.0,2020-04-02,2020-04-02,2020-04-02,2020-04-17,USD,RV,1.0,43616.42,2020-04-02,NAA8,1930732266.0,1,2020-04-18
U001,0200418007,AM llc,,2020.0,1930857780.0,2020-05-07,2020-05-05,2020-05-07,2020-05-22,USD,RV,1.0,1033.78,2020-05-07,NAA8,1930857780.0,1,2020-05-23
U001,CCU002,KRFT FDS co,,2020.0,1930585971.0,2020-03-04,2020-03-02,2020-03-04,2020-04-08,USD,RV,1.0,8839.99,2020-03-04,NAG2,1930585971.0,1,2020-04-23
U001,200778870,C trust,,2020.0,1930690774.0,2020-03-24,2020-03-24,2020-03-24,2020-04-08,USD,RV,1.0,84319.56,2020-03-24,NAA8,1930690774.0,1,2020-04-09
U001,0200803720,DEC systems,,2020.0,1930863309.0,2020-05-06,2020-05-06,2020-05-06,2020-05-11,USD,RV,1.0,16376.46,2020-05-01,NAM2,1930863309.0,1,2020-05-09
U001,0200148860,DOLLA corporation,,2020.0,1930698465.0,2020-03-25,2020-03-25,2020-03-25,2020-05-29,USD,RV,1.0,36681.45,2020-03-25,NAGD,1930698465.0,1,2020-04-27
U001,0100031704,DELHAIZE llc,,2020.0,1930686733.0,2020-03-24,2020-03-23,2020-03-24,2020-04-08,USD,RV,1.0,16532.1,2020-03-24,NAA8,1930686733.0,1,2020-04-09
U001,200769623,WAL-MAR ,,2020.0,1930621239.0,2020-03-08,2020-03-07,2020-03-08,2020-03-23,USD,RV,1.0,35.56,2020-03-08,NAH4,1930621239.0,1,2020-03-21
U001,0200772595,SAFEW in,,2020.0,1930698778.0,2020-03-25,2020-03-25,2020-03-25,2020-04-09,USD,RV,1.0,21346.47,2020-03-25,NAA8,1930698778.0,1,2020-04-10
U001,0200718130,SYSCO F foundation,,2020.0,1930693264.0,2020-03-24,2020-03-24,2020-03-24,2020-04-08,USD,RV,1.0,7344.72,2020-03-24,NAA8,1930693264.0,1,2020-04-09
U001,0200769623,WAL-MAR foundation,,2020.0,1930610846.0,2020-03-07,2020-03-06,2020-03-07,2020-03-22,USD,RV,1.0,9802.64,2020-03-07,NAH4,1930610846.0,1,2020-03-20
U001,0200769623,WAL-MAR corporation,,2020.0,1930885645.0,2020-05-11,2020-05-11,2020-05-11,2020-05-26,USD,RV,1.0,27445.03,2020-05-11,NAH4,1930885645.0,1,2020-05-24
CA02,0140104440,SO us,,2020.0,2960629700.0,2020-04-17,2020-04-17,2020-04-17,2020-04-27,CAD,RV,1.0,2958.52,2020-04-17,CA10,2960629700.0,1,2020-05-01
U001,0200704045,RA systems,,2020.0,1930786359.0,2020-04-14,2020-04-14,2020-04-14,2020-04-29,USD,RV,1.0,22478.12,2020-04-14,NAA8,1930786359.0,1,2020-04-30
U001,0200148860,DOLLA systems,,2020.0,1930718093.0,2020-03-30,2020-03-29,2020-03-30,2020-04-14,USD,RV,1.0,87524.13,2020-03-30,NAA8,1930718093.0,1,2020-04-15
U001,0200769623,WAL-MAR corp,,2020.0,1930698471.0,2020-03-26,2020-03-25,2020-03-26,2020-04-10,USD,RV,1.0,47500.91,2020-03-26,NAH4,1930698471.0,1,2020-04-08
U001,0200769623,WAL-MAR trust,,2020.0,1930726759.0,2020-04-02,2020-03-31,2020-04-02,2020-04-17,USD,RV,1.0,28726.4,2020-04-02,NAH4,1930726759.0,1,2020-04-15
U001,0200935607,CHICKE associates,,2020.0,1930617496.0,2020-03-09,2020-03-06,2020-03-09,2020-03-24,USD,RV,1.0,38548.46,2020-03-09,NAA8,1930617496.0,1,2020-04-08
U001,0200726979,BJ'S  in,,2020.0,1930683350.0,2020-03-22,2020-03-21,2020-03-22,2020-04-06,USD,RV,1.0,37706.36,2020-03-22,NAA8,1930683350.0,1,2020-04-07
U001,0200799367,MCL llc,,2020.0,1930795394.0,2020-04-21,2020-04-16,2020-04-21,2020-05-06,USD,RV,1.0,7343.13,2020-04-21,NAA8,1930795394.0,1,2020-05-07
U001,0200759878,SA corp,,2020.0,1930577668.0,2020-03-01,2020-03-02,2020-03-01,2020-04-15,USD,RV,1.0,37469.52,2020-03-01,NAWP,1930577668.0,1,2020-04-05
U001,0200769623,WAL-MAR us,,2020.0,1930829500.0,2020-04-28,2020-04-27,2020-04-28,2020-05-13,USD,RV,1.0,11900.63,2020-04-28,NAH4,1930829500.0,1,2020-05-11
U001,0200769623,WAL-MAR trust,,2020.0,1930708504.0,2020-03-27,2020-03-26,2020-03-27,2020-04-11,USD,RV,1.0,19446.82,2020-03-27,NAH4,1930708504.0,1,2020-04-09
U001,200760666,KEHE  in,,2020.0,1930753022.0,2020-04-08,2020-04-06,2020-04-08,2020-04-23,USD,RV,1.0,7230.24,2020-04-08,NAA8,1930753022.0,1,2020-04-24
U001,0200418007,AM associates,,2020.0,1930802267.0,2020-04-22,2020-04-20,2020-04-22,2020-05-07,USD,RV,1.0,3952.8,2020-04-22,NAA8,1930802267.0,1,2020-05-08
U001,0200759878,SA llc,,2020.0,1930598339.0,2020-03-03,2020-03-04,2020-03-03,2020-03-18,USD,RV,1.0,38061.26,2020-03-03,NAH4,1930598339.0,1,2020-03-16
U001,0200762301,C&S WH foundation,,2020.0,1930770887.0,2020-04-10,2020-04-09,2020-04-10,2020-04-25,USD,RV,1.0,21495.29,2020-04-10,NAC6,1930770887.0,1,2020-04-26
CA02,0140104429,COSTCO trust,,2020.0,2960617058.0,2020-02-27,2020-02-27,2020-02-27,2020-03-09,CAD,RV,1.0,29155.67,2020-02-28,CA10,2960617058.0,1,2020-03-13
U001,CCU013,KRAFT F trust,,2020.0,1930615271.0,2020-03-10,2020-03-06,2020-03-10,2020-03-10,USD,RV,1.0,22510.52,2020-03-10,NAX2,1930615271.0,1,2020-05-04
CA02,140106408,WAL-M systems,,2020.0,2960627685.0,2020-04-16,2020-04-16,2020-04-16,2020-04-26,CAD,RV,1.0,72834.86,2020-04-16,CA10,2960627685.0,1,2020-05-07
U001,0200721222,GO co,,2020.0,1930763680.0,2020-04-08,2020-04-08,2020-04-08,2020-04-23,USD,RV,1.0,43785.15,2020-04-08,NAA8,1930763680.0,1,2020-04-24
U001,0200769623,WAL-MAR ,,2020.0,1930714735.0,2020-03-28,2020-03-28,2020-03-28,2020-04-12,USD,RV,1.0,17456.2,2020-03-28,NAH4,1930714735.0,1,2020-04-10
U001,0200769623,WAL-MAR co,,2020.0,1930885354.0,2020-05-11,2020-05-11,2020-05-11,2020-05-26,USD,RV,1.0,399.55,2020-05-11,NAH4,1930885354.0,1,2020-05-24
U001,0200732755,KROGER corporation,,2020.0,1930789889.0,2020-04-16,2020-04-16,2020-04-16,2020-05-01,USD,RV,1.0,50119.58,2020-04-16,NAA8,1930789889.0,1,2020-05-02
U001,0200762301,C&S WH systems,,2020.0,1930788208.0,2020-04-16,2020-04-15,2020-04-16,2020-05-01,USD,RV,1.0,17928.5,2020-04-16,NAC6,1930788208.0,1,2020-05-02
U001,0200200412,DRIS co,,2020.0,1930813993.0,2020-04-22,2020-04-22,2020-04-22,2020-05-07,USD,RV,1.0,101158.3,2020-04-22,NAA8,1930813993.0,1,2020-05-08
U001,0200726979,BJ'S  corp,,2020.0,1930592790.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,166.35,2020-03-03,NAA8,1930592790.0,1,2020-03-19
U001,0200769623,WAL-MAR corporation,,2020.0,1930831486.0,2020-04-27,2020-04-28,2020-04-27,2020-05-12,USD,RV,1.0,3403.8,2020-04-27,NAH4,1930831486.0,1,2020-05-10
U001,0200793568,SUPE in,,2020.0,1930772324.0,2020-04-10,2020-04-09,2020-04-10,2020-04-25,USD,RV,1.0,63673.35,2020-04-10,NAA8,1930772324.0,1,2020-04-26
U001,0200769623,WAL-MAR trust,,2020.0,1930611251.0,2020-03-07,2020-03-06,2020-03-07,2020-03-22,USD,RV,1.0,37835.96,2020-03-07,NAH4,1930611251.0,1,2020-03-20
U001,200759878,SA us,,2020.0,1930660923.0,2020-03-17,2020-03-17,2020-03-17,2020-04-01,USD,RV,1.0,36778.84,2020-03-17,NAH4,1930660923.0,1,2020-03-30
U001,0200769623,WAL-MAR llc,,2020.0,1930699460.0,2020-03-26,2020-03-25,2020-03-26,2020-04-10,USD,RV,1.0,52222.76,2020-03-26,NAH4,1930699460.0,1,2020-04-08
U001,0200207008,THE  ,,2020.0,1930829675.0,2020-04-27,2020-04-27,2020-04-27,2020-05-07,USD,RV,1.0,24080.0,2020-04-27,NA10,1930829675.0,1,2020-05-08
U001,0200777735,NASH  foundation,,2020.0,1930609620.0,2020-03-13,2020-03-06,2020-03-13,2020-03-28,USD,RV,1.0,28393.09,2020-03-13,NAA8,1930609620.0,1,2020-03-29
U001,0200337148,COAS ,,2020.0,1930785561.0,2020-04-16,2020-04-14,2020-04-16,2020-05-01,USD,RV,1.0,76199.0,2020-04-16,NAA8,1930785561.0,1,2020-05-02
U001,0200769623,WAL-MAR systems,,2020.0,1930647035.0,2020-03-13,2020-03-13,2020-03-13,2020-03-28,USD,RV,1.0,38026.99,2020-03-13,NAH4,1930647035.0,1,2020-03-26
U001,0200769623,WAL-MAR corp,,2020.0,1930621074.0,2020-03-09,2020-03-07,2020-03-09,2020-03-24,USD,RV,1.0,1898.9,2020-03-09,NAH4,1930621074.0,1,2020-03-22
U001,200769623,WAL-MAR systems,,2020.0,1930882299.0,2020-05-10,2020-05-09,2020-05-10,2020-05-25,USD,RV,1.0,11054.7,2020-05-10,NAH4,1930882299.0,1,2020-05-23
U001,0200769623,WAL-MAR us,,2020.0,1930717810.0,2020-03-29,2020-03-28,2020-03-29,2020-04-13,USD,RV,1.0,11176.05,2020-03-29,NAH4,1930717810.0,1,2020-04-11
U001,0200769623,WAL-MAR llc,,2020.0,1930738577.0,2020-04-03,2020-04-03,2020-04-03,2020-04-18,USD,RV,1.0,4965.89,2020-04-03,NAH4,1930738577.0,1,2020-04-16
U001,0200769623,WAL-MAR llc,,2020.0,1930737051.0,2020-04-04,2020-04-03,2020-04-04,2020-04-19,USD,RV,1.0,31731.67,2020-04-04,NAH4,1930737051.0,1,2020-04-17
U001,0200794332,COST in,,2020.0,1930585129.0,2020-03-03,2020-03-01,2020-03-03,2020-03-18,USD,RV,1.0,35265.8,2020-03-03,NAAX,1930585129.0,1,2020-03-19
U001,0200744019,TARG us,,2020.0,1930739366.0,2020-04-04,2020-04-03,2020-04-04,2020-04-19,USD,RV,1.0,5336.49,2020-04-04,NAA8,1930739366.0,1,2020-04-20
U001,0200769623,WAL-MAR in,,2020.0,1930725338.0,2020-04-01,2020-03-31,2020-04-01,2020-04-16,USD,RV,1.0,43518.99,2020-04-01,NAH4,1930725338.0,1,2020-04-14
U001,0200729290,KROGER trust,,2020.0,1930654519.0,2020-03-16,2020-03-15,2020-03-16,2020-03-31,USD,RV,1.0,19436.31,2020-03-16,NAA8,1930654519.0,1,2020-04-01
U001,100000222,SMITHFIE associates,,2020.0,1930866082.0,2020-05-07,2020-05-06,2020-05-07,2020-05-22,USD,RV,1.0,46505.4,2020-05-07,NAA8,1930866082.0,1,2020-05-23
U001,0200706844,WINC ,,2020.0,1930819754.0,2020-04-25,2020-04-24,2020-04-25,2020-05-10,USD,RV,1.0,9793.73,2020-04-25,NAA8,1930819754.0,1,2020-05-11
U001,0200769623,WAL-MAR ,,2020.0,1930686782.0,2020-03-24,2020-03-23,2020-03-24,2020-04-08,USD,RV,1.0,42948.48,2020-03-24,NAH4,1930686782.0,1,2020-04-06
U001,0200900909,SYSCO co,,2020.0,1930638686.0,2020-03-17,2020-03-12,2020-03-17,2020-04-06,USD,RV,1.0,14692.73,2020-03-17,NAD1,1930638686.0,1,2020-04-07
U001,200704045,RA trust,,2020.0,1930865685.0,2020-05-06,2020-05-06,2020-05-06,2020-05-21,USD,RV,1.0,104546.91,2020-05-06,NAA8,1930865685.0,1,2020-05-22
U001,0200769623,WAL-MAR associates,,2020.0,1930797089.0,2020-04-20,2020-04-17,2020-04-20,2020-05-05,USD,RV,1.0,49948.31,2020-04-20,NAH4,1930797089.0,1,2020-05-03
U001,0200126819,MCLANE us,,2020.0,1930730339.0,2020-04-10,2020-04-01,2020-04-10,2020-04-25,USD,RV,1.0,10639.46,2020-04-10,NAA8,1930730339.0,1,2020-04-26
U001,0200792734,MDV/ trust,,2020.0,1930714803.0,2020-03-28,2020-03-28,2020-03-28,2020-04-12,USD,RV,1.0,3276.64,2020-03-28,NAA8,1930714803.0,1,2020-04-13
U001,0200418007,AM corporation,,2020.0,1930667010.0,2020-03-19,2020-03-18,2020-03-19,2020-05-23,USD,RV,1.0,7678.8,2020-03-19,NAGD,1930667010.0,1,2020-04-21
U001,0200706844,WINC co,,2020.0,1930630999.0,2020-03-11,2020-03-10,2020-03-11,2020-03-26,USD,RV,1.0,4345.56,2020-03-11,NAA8,1930630999.0,1,2020-03-27
U001,0100036318,TFC us,,2020.0,1930880142.0,2020-05-08,2020-05-08,2020-05-08,2020-05-18,USD,RV,1.0,28778.75,2020-05-08,NA10,1930880142.0,1,2020-05-19
U001,0200418007,AM in,,2020.0,1930717176.0,2020-03-30,2020-03-29,2020-03-30,2020-04-14,USD,RV,1.0,16354.8,2020-03-30,NAA8,1930717176.0,1,2020-04-15
U001,0200726979,BJ'S  in,,2020.0,1930781032.0,2020-04-11,2020-04-13,2020-04-11,2020-04-26,USD,RV,1.0,641.46,2020-04-11,NAA8,1930781032.0,1,2020-04-27
U001,200769623,WAL-MAR llc,,2020.0,1930764695.0,2020-04-08,2020-04-08,2020-04-08,2020-04-23,USD,RV,1.0,31552.63,2020-04-08,NAH4,1930764695.0,1,2020-04-21
U001,0200769623,WAL-MAR in,,2020.0,1930777195.0,2020-04-12,2020-04-11,2020-04-12,2020-04-27,USD,RV,1.0,21.66,2020-04-12,NAH4,1930777195.0,1,2020-04-25
U001,200769623,WAL-MAR corp,,2020.0,1930885111.0,2020-05-12,2020-05-10,2020-05-12,2020-05-27,USD,RV,1.0,76753.06,2020-05-12,NAH4,1930885111.0,1,2020-05-25
U001,0200750051,ALBER us,,2020.0,1930719395.0,2020-03-31,2020-03-30,2020-03-31,2020-04-15,USD,RV,1.0,37286.59,2020-03-31,NAA8,1930719395.0,1,2020-04-16
U001,200126819,MCLANE corp,,2020.0,1930620832.0,2020-03-12,2020-03-07,2020-03-12,2020-03-27,USD,RV,1.0,335.52,2020-03-12,NAA8,1930620832.0,1,2020-03-28
U001,0200769623,WAL-MAR ,,2020.0,1930796369.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,355.93,2020-04-17,NAH4,1930796369.0,1,2020-04-30
U001,0200769623,WAL-MAR in,,2020.0,1930573770.0,2020-02-27,2020-02-26,2020-02-27,2020-03-13,USD,RV,1.0,63313.93,2020-02-27,NAH4,1930573770.0,1,2020-03-11
U001,0200726979,BJ'S  ,,2020.0,1930692242.0,2020-03-24,2020-03-24,2020-03-24,2020-04-08,USD,RV,1.0,696.58,2020-03-24,NAA8,1930692242.0,1,2020-04-09
U001,0200792293,UNIFIE associates,,2020.0,1930692862.0,2020-03-24,2020-03-24,2020-03-24,2020-04-08,USD,RV,1.0,24186.82,2020-03-24,NAA8,1930692862.0,1,2020-04-09
U001,0200803720,DEC llc,,2020.0,1930772829.0,2020-04-10,2020-04-10,2020-04-10,2020-04-24,USD,RV,1.0,538.68,2020-04-01,NAM4,1930772829.0,1,2020-04-22
U001,0200353024,DECA trust,,2020.0,1930606172.0,2020-03-05,2020-03-05,2020-03-05,2020-03-11,USD,RV,1.0,9546.05,2020-03-01,NAM2,1930606172.0,1,2020-03-09
U001,200769623,WAL-MAR associates,,2020.0,1930764549.0,2020-04-08,2020-04-08,2020-04-08,2020-04-23,USD,RV,1.0,3270.04,2020-04-08,NAH4,1930764549.0,1,2020-04-21
U001,0200707741,SMART &  associates,,2020.0,1930828201.0,2020-04-27,2020-04-26,2020-04-27,2020-05-12,USD,RV,1.0,43936.09,2020-04-27,NAA8,1930828201.0,1,2020-05-13
U001,0200769623,WAL-MAR llc,,2020.0,1930802013.0,2020-04-19,2020-04-19,2020-04-19,2020-05-04,USD,RV,1.0,3228.13,2020-04-19,NAH4,1930802013.0,1,2020-05-02
U001,0200781803,JRD llc,,2020.0,1930638017.0,2020-03-11,2020-03-11,2020-03-11,2020-03-26,USD,RV,1.0,14146.91,2020-03-11,NAA8,1930638017.0,1,2020-03-27
U001,0200706844,WINC llc,,2020.0,1930724407.0,2020-04-04,2020-03-31,2020-04-04,2020-04-19,USD,RV,1.0,20651.54,2020-04-04,NAA8,1930724407.0,1,2020-04-20
U001,0200726979,BJ'S  foundation,,2020.0,1930785018.0,2020-04-15,2020-04-14,2020-04-15,2020-04-30,USD,RV,1.0,1525.71,2020-04-15,NAA8,1930785018.0,1,2020-05-01
U001,0100053538,HARTM corp,,2020.0,1930831394.0,2020-05-01,2020-04-28,2020-05-01,2020-05-21,USD,RV,1.0,19850.0,2020-05-01,NAD1,1930831394.0,1,2020-05-25
U001,0200769623,WAL-MAR associates,,2020.0,1930699331.0,2020-03-25,2020-03-25,2020-03-25,2020-04-09,USD,RV,1.0,3734.44,2020-03-25,NAH4,1930699331.0,1,2020-04-07
U001,0200794332,COST trust,,2020.0,1930594874.0,2020-03-04,2020-03-03,2020-03-04,2020-03-19,USD,RV,1.0,30220.01,2020-03-04,NAAX,1930594874.0,1,2020-03-20
U001,0200759878,SA ,,2020.0,1930661236.0,2020-03-19,2020-03-17,2020-03-19,2020-05-03,USD,RV,1.0,59269.96,2020-03-19,NAWP,1930661236.0,1,2020-04-23
U001,0200769623,WAL-MAR us,,2020.0,1930621905.0,2020-03-08,2020-03-07,2020-03-08,2020-03-23,USD,RV,1.0,7980.35,2020-03-08,NAH4,1930621905.0,1,2020-03-21
U001,0200769623,WAL-MAR trust,,2020.0,1930646025.0,2020-03-13,2020-03-12,2020-03-13,2020-03-28,USD,RV,1.0,7448.55,2020-03-13,NAH4,1930646025.0,1,2020-03-26
U001,0200793568,SUPE systems,,2020.0,1930691578.0,2020-03-24,2020-03-24,2020-03-24,2020-04-08,USD,RV,1.0,22419.13,2020-03-24,NAA8,1930691578.0,1,2020-04-09
U001,0200794332,COST co,,2020.0,1930629659.0,2020-03-12,2020-03-10,2020-03-12,2020-03-27,USD,RV,1.0,39010.68,2020-03-12,NAAX,1930629659.0,1,2020-03-28
U001,0200416837,DEC systems,,2020.0,1930599444.0,2020-03-04,2020-03-04,2020-03-04,2020-03-11,USD,RV,1.0,10739.33,2020-03-01,NAM2,1930599444.0,1,2020-03-09
U001,0200794332,COST us,,2020.0,1930850939.0,2020-05-02,2020-05-02,2020-05-02,2020-05-17,USD,RV,1.0,34330.89,2020-05-02,NAAX,1930850939.0,1,2020-05-18
U001,0200769623,WAL-MAR trust,,2020.0,1930592598.0,2020-03-04,2020-03-03,2020-03-04,2020-03-19,USD,RV,1.0,1299.6,2020-03-04,NAH4,1930592598.0,1,2020-03-17
U001,0200769623,WAL-MAR trust,,2020.0,1930843336.0,2020-04-30,2020-04-30,2020-04-30,2020-05-15,USD,RV,1.0,2169.37,2020-04-30,NAH4,1930843336.0,1,2020-05-13
U001,0200744019,TARG systems,,2020.0,1930700154.0,2020-03-26,2020-03-25,2020-03-26,2020-04-10,USD,RV,1.0,1116.39,2020-03-26,NAA8,1930700154.0,1,2020-04-11
U001,200769623,WAL-MAR co,,2020.0,1930897545.0,2020-05-12,2020-05-13,2020-05-12,2020-05-27,USD,RV,1.0,943.12,2020-05-12,NAH4,1930897545.0,1,2020-05-25
U001,0200744019,TARG systems,,2020.0,1930708574.0,2020-03-27,2020-03-27,2020-03-27,2020-04-11,USD,RV,1.0,17108.58,2020-03-27,NAA8,1930708574.0,1,2020-04-12
U001,0200769623,WAL-MAR trust,,2020.0,1930673630.0,2020-03-21,2020-03-19,2020-03-21,2020-04-05,USD,RV,1.0,9936.4,2020-03-21,NAH4,1930673630.0,1,2020-04-03
U001,0200126819,MCLANE us,,2020.0,1930620038.0,2020-03-09,2020-03-07,2020-03-09,2020-03-24,USD,RV,1.0,25010.84,2020-03-09,NAA8,1930620038.0,1,2020-03-25
U001,0200744019,TARG us,,2020.0,1930753408.0,2020-04-08,2020-04-06,2020-04-08,2020-04-23,USD,RV,1.0,3759.99,2020-04-08,NAA8,1930753408.0,1,2020-04-24
U001,0200756072,REINHA corp,,2020.0,1930616773.0,2020-03-09,2020-03-06,2020-03-09,2020-03-29,USD,RV,1.0,80812.2,2020-03-09,NAD1,1930616773.0,1,2020-03-30
U001,0200765011,MAINES associates,,2020.0,1930577769.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,28156.42,2020-02-28,NAA8,1930577769.0,1,2020-03-15
CA02,0140104225,SAVE-ON- associates,,2020.0,2960617952.0,2020-03-02,2020-03-02,2020-03-02,2020-03-13,CAD,RV,1.0,82107.73,2020-03-03,CA10,2960617952.0,1,2020-03-17
CA02,0140104429,COSTCO systems,,2020.0,2960618321.0,2020-03-04,2020-03-04,2020-03-04,2020-03-14,CAD,RV,1.0,42580.61,2020-03-04,CA10,2960618321.0,1,2020-03-18
U001,0200230690,DECA associates,,2020.0,1930586061.0,2020-03-02,2020-03-02,2020-03-02,2020-03-24,USD,RV,1.0,688.14,2020-03-01,NAM4,1930586061.0,1,2020-03-22
U001,0200769623,WAL-MAR corporation,,2020.0,1930801162.0,2020-04-21,2020-04-19,2020-04-21,2020-05-06,USD,RV,1.0,18890.36,2020-04-21,NAH4,1930801162.0,1,2020-05-04
U001,0200769623,WAL-MAR corp,,2020.0,1930826730.0,2020-04-26,2020-04-25,2020-04-26,2020-05-11,USD,RV,1.0,11947.69,2020-04-26,NAH4,1930826730.0,1,2020-05-09
U001,200769623,WAL-MAR co,,2020.0,1930885450.0,2020-05-11,2020-05-11,2020-05-11,2020-05-26,USD,RV,1.0,56792.13,2020-05-11,NAH4,1930885450.0,1,2020-05-24
U001,0200769623,WAL-MAR associates,,2020.0,1930854973.0,2020-05-03,2020-05-04,2020-05-03,2020-05-18,USD,RV,1.0,34184.31,2020-05-03,NAH4,1930854973.0,1,2020-05-16
CA02,0140106408,WAL-M foundation,,2020.0,2960618407.0,2020-03-04,2020-03-04,2020-03-04,2020-03-15,CAD,RV,1.0,8720.01,2020-03-05,CA10,2960618407.0,1,2020-03-26
U001,0200799342,MITCH systems,,2020.0,1930772636.0,2020-04-10,2020-04-10,2020-04-10,2020-04-25,USD,RV,1.0,5130.1,2020-04-10,NAA8,1930772636.0,1,2020-04-26
U001,0200769623,WAL-MAR trust,,2020.0,1930648446.0,2020-03-14,2020-03-13,2020-03-14,2020-03-29,USD,RV,1.0,427.04,2020-03-14,NAH4,1930648446.0,1,2020-03-27
U001,0200762301,C&S WH us,,2020.0,1930708302.0,2020-03-26,2020-03-26,2020-03-26,2020-04-10,USD,RV,1.0,122645.43,2020-03-26,NAC6,1930708302.0,1,2020-04-11
U001,0200705742,DOT associates,,2020.0,1930803523.0,2020-04-20,2020-04-20,2020-04-20,2020-05-22,USD,RV,1.0,15070.82,2020-04-20,NA32,1930803523.0,1,2020-05-23
U001,0200424504,M  associates,,2020.0,1930857173.0,2020-05-05,2020-05-04,2020-05-05,2020-05-15,USD,RV,1.0,1544.97,2020-05-15,NACH,1930857173.0,1,2020-09-12
U001,0200707822,PUBLI systems,,2020.0,1930793815.0,2020-04-15,2020-04-16,2020-04-15,2020-04-30,USD,RV,1.0,61248.73,2020-04-15,NAA8,1930793815.0,1,2020-05-01
U001,0200777735,NASH  co,,2020.0,1930700273.0,2020-03-26,2020-03-26,2020-03-26,2020-04-10,USD,RV,1.0,154742.18,2020-03-26,NAA8,1930700273.0,1,2020-04-11
U001,0200744019,TARG in,,2020.0,1930794363.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,4955.22,2020-04-17,NAA8,1930794363.0,1,2020-05-03
U001,0200793568,SUPE foundation,,2020.0,1930773979.0,2020-04-10,2020-04-10,2020-04-10,2020-04-25,USD,RV,1.0,1387.0,2020-04-10,NAA8,1930773979.0,1,2020-04-26
U001,200230690,DECA us,,2020.0,1930670246.0,2020-03-19,2020-03-19,2020-03-19,2020-04-08,USD,RV,1.0,350.43,2020-03-16,NAM4,1930670246.0,1,2020-04-06
CA02,0140105508,DOLLARA corp,,2020.0,2960622007.0,2020-03-17,2020-03-17,2020-03-17,2020-03-30,CAD,RV,1.0,33369.94,2020-03-20,CA10,2960622007.0,1,2020-04-03
U001,0200744019,TARG corp,,2020.0,1930799958.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,1927.23,2020-04-18,NAA8,1930799958.0,1,2020-05-04
U001,0200769623,WAL-MAR corp,,2020.0,1930715954.0,2020-03-30,2020-03-29,2020-03-30,2020-04-14,USD,RV,1.0,15847.63,2020-03-30,NAH4,1930715954.0,1,2020-04-12
U001,0200078795,H T H co,,2020.0,1930807983.0,2020-04-20,2020-04-21,2020-04-20,2020-05-05,USD,RV,1.0,6156.1,2020-04-20,NAA8,1930807983.0,1,2020-05-06
U001,0200592182,DECA systems,,2020.0,1930700217.0,2020-03-25,2020-03-25,2020-03-25,2020-04-08,USD,RV,1.0,6460.54,2020-03-16,NAM4,1930700217.0,1,2020-04-06
U001,0200772670,ASSOCIAT trust,,2020.0,1930779254.0,2020-04-13,2020-04-12,2020-04-13,2020-04-28,USD,RV,1.0,71906.19,2020-04-13,NAU5,1930779254.0,1,2020-04-26
U001,0200761734,H E BUT trust,,2020.0,1930852695.0,2020-05-04,2020-05-02,2020-05-04,2020-05-19,USD,RV,1.0,12087.92,2020-05-04,NAA8,1930852695.0,1,2020-05-20
U001,0200739534,OK llc,,2020.0,1930665425.0,2020-03-17,2020-03-17,2020-03-17,2020-04-01,USD,RV,1.0,73593.16,2020-03-17,NAA8,1930665425.0,1,2020-04-02
U001,0200769623,WAL-MAR llc,,2020.0,1930803265.0,2020-04-20,2020-04-20,2020-04-20,2020-05-05,USD,RV,1.0,27054.3,2020-04-20,NAH4,1930803265.0,1,2020-05-03
U001,0200769623,WAL-MAR trust,,2020.0,1930621878.0,2020-03-08,2020-03-07,2020-03-08,2020-03-23,USD,RV,1.0,35220.67,2020-03-08,NAH4,1930621878.0,1,2020-03-21
